group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,aether_initial_ms,aether_incremental_ms,veridns_initial_ms,veridns_incremental_ms,veridns_full_update_ms,properties,aether_initial_pass,aether_incremental_pass,aether_errors,veridns_initial_pass,veridns_incremental_pass,veridns_errors,veridns_matches_aether,oracle,detail
files-100-500,vn.ua,files-100-500/vn.ua,NS_UPDATE,ok,252,09.vn.ua..txt,3876,166.143,0.005,209.3412359999999,0.303539,0.26192,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,lame_delegation,False,Aether,aether=num_lec=1782; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__vn.ua/NS_UPDATE/stderr.log; veridns=
files-100-500,vn.ua,files-100-500/vn.ua,CNAME_UPDATE,ok,252,4x4.vn.ua..txt,3876,158.08,0.056,209.3412359999999,0.585681,0.751168,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=1782; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__vn.ua/CNAME_UPDATE/stderr.log; veridns=
files-100-500,voxcdn.com,files-100-500/voxcdn.com,A_ADD,error,137,1714.voxcdn.com..txt,621,,,132.91195900000005,0.693464,0.775059,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,False,False,rewrite_blackholing,,,aether=exit=101; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__voxcdn.com/A_ADD/stderr.log; veridns=
files-100-500,voxcdn.com,files-100-500/voxcdn.com,A_UPDATE,error,137,1714.voxcdn.com..txt,621,,,132.91195900000005,0.592636,0.578873,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,False,False,rewrite_blackholing,,,aether=exit=101; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__voxcdn.com/A_UPDATE/stderr.log; veridns=
files-100-500,voxcdn.com,files-100-500/voxcdn.com,NS_UPDATE,ok,137,voxcdn.com..txt,621,19.206,0.754,132.91195900000005,2.637924,2.74013,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,false,lame_delegation|rewrites,False,False,lame_delegation|rewrite_blackholing,False,Aether,aether=num_lec=83; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__voxcdn.com/NS_UPDATE/stderr.log; veridns=
files-100-500,voxcdn.com,files-100-500/voxcdn.com,CNAME_UPDATE,error,137,1714.voxcdn.com..txt,621,,,132.91195900000005,0.855955,0.698856,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,False,False,rewrite_blackholing,,,aether=exit=101; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__voxcdn.com/CNAME_UPDATE/stderr.log; veridns=
files-100-500,vrn.ru,files-100-500/vrn.ru,A_ADD,ok,193,1c.vrn.ru..txt,2685,212.796,1.151,198.9876879999999,0.264199,0.23071,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,,True,Aether,aether=num_lec=2481; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__vrn.ru/A_ADD/stderr.log; veridns=
files-100-500,vrn.ru,files-100-500/vrn.ru,A_UPDATE,ok,193,1c.vrn.ru..txt,2685,227.65399999999997,0.766,198.9876879999999,0.207155,0.197826,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,,True,Aether,aether=num_lec=2480; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__vrn.ru/A_UPDATE/stderr.log; veridns=
files-100-500,vrn.ru,files-100-500/vrn.ru,NS_UPDATE,ok,193,1c.vrn.ru..txt,2685,262.579,0.775,198.9876879999999,0.230035,0.216588,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,lame_delegation,False,Aether,aether=num_lec=2480; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__vrn.ru/NS_UPDATE/stderr.log; veridns=
files-100-500,vrn.ru,files-100-500/vrn.ru,CNAME_UPDATE,ok,193,advecs.vrn.ru..txt,2685,264.58000000000004,0.852,198.9876879999999,1.193011,1.428067,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=2480; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__vrn.ru/CNAME_UPDATE/stderr.log; veridns=
